AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
18,IN,Indiana,21-0000,Community and Social Service Occupations,major,"29,180",2.3,10.376,0.72,19.58,"40,730",1.2,11.29,14.22,17.71,23.07,30.46,"23,480","29,570","36,840","47,970","63,350",,
18,IN,Indiana,23-0000,Legal Occupations,major,"15,060",4.5,5.357,0.68,36.03,"74,940",3.0,13.87,18.09,26.66,46.85,67.80,"28,860","37,620","55,450","97,440","141,030",,
18,IN,Indiana,25-0000,"Education, Training, and Library Occupations",major,"160,860",2.4,57.205,0.89,21.93,"45,620",1.9,9.10,11.61,19.97,28.72,35.81,"18,940","24,150","41,540","59,740","74,480",,
18,IN,Indiana,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"30,290",2.4,10.774,0.80,19.01,"39,550",1.5,8.49,10.79,16.26,23.11,33.00,"17,650","22,450","33,810","48,060","68,630",,
18,IN,Indiana,29-0000,Healthcare Practitioners and Technical Occupations,major,"178,640",2.4,63.528,1.08,32.13,"66,840",1.1,13.81,18.61,25.15,34.61,54.90,"28,730","38,720","52,320","71,990","114,200",,
18,IN,Indiana,31-0000,Healthcare Support Occupations,major,"83,870",2.0,29.825,0.99,12.68,"26,380",0.7,8.45,9.83,11.56,14.44,18.05,"17,580","20,440","24,050","30,030","37,550",,
18,IN,Indiana,33-0000,Protective Service Occupations,major,"56,630",2.8,20.140,0.82,17.67,"36,760",1.9,8.85,11.59,16.78,22.49,27.98,"18,410","24,110","34,900","46,780","58,210",,
18,IN,Indiana,35-0000,Food Preparation and Serving Related Occupations,major,"259,640",0.7,92.336,1.04,9.57,"19,900",0.6,7.67,8.12,8.88,10.31,13.14,"15,960","16,900","18,460","21,450","27,320",,
18,IN,Indiana,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"85,550",1.5,30.423,0.93,11.57,"24,070",0.8,7.89,8.67,10.45,13.70,17.40,"16,410","18,030","21,730","28,490","36,190",,
18,IN,Indiana,39-0000,Personal Care and Service Occupations,major,"67,200",2.2,23.900,0.82,11.17,"23,230",1.2,7.78,8.40,9.47,12.23,17.39,"16,190","17,470","19,690","25,440","36,170",,
18,IN,Indiana,41-0000,Sales and Related Occupations,major,"284,590",0.9,101.210,0.95,16.65,"34,620",0.8,8.01,8.81,11.33,18.95,31.78,"16,660","18,320","23,570","39,420","66,090",,
18,IN,Indiana,43-0000,Office and Administrative Support Occupations,major,"409,140",0.9,145.502,0.89,15.27,"31,760",0.3,8.90,10.94,14.11,18.15,23.22,"18,510","22,760","29,340","37,750","48,290",,
18,IN,Indiana,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,320",7.3,1.182,0.36,13.58,"28,250",1.5,8.38,9.96,12.67,15.83,20.28,"17,430","20,720","26,350","32,930","42,190",,
18,IN,Indiana,47-0000,Construction and Extraction Occupations,major,"111,490",1.8,39.650,1.04,22.78,"47,370",1.0,11.90,15.51,21.17,29.63,35.90,"24,760","32,260","44,030","61,620","74,670",,
18,IN,Indiana,49-0000,"Installation, Maintenance, and Repair Occupations",major,"117,580",1.5,41.814,1.07,20.64,"42,940",0.6,11.10,14.78,19.54,25.75,32.38,"23,100","30,740","40,650","53,560","67,340",,
18,IN,Indiana,51-0000,Production Occupations,major,"342,050",1.4,121.643,1.84,16.22,"33,740",1.0,9.12,11.14,14.70,19.67,26.42,"18,980","23,170","30,580","40,910","54,950",,
18,IN,Indiana,53-0000,Transportation and Material Moving Occupations,major,"243,100",1.7,86.452,1.28,15.79,"32,850",1.0,8.43,10.18,13.97,19.07,25.87,"17,530","21,170","29,060","39,660","53,810",,
19,IA,Iowa,11-0000,Management Occupations,major,"67,770",1.1,46.079,0.94,41.46,"86,230",0.8,16.53,25.00,36.47,51.83,70.60,"34,390","51,990","75,850","107,800","146,850",,
19,IA,Iowa,13-0000,Business and Financial Operations Occupations,major,"61,980",1.6,42.144,0.86,28.18,"58,610",0.7,15.28,19.96,26.10,34.05,43.37,"31,790","41,510","54,290","70,820","90,220",,
19,IA,Iowa,15-0000,Computer and Mathematical Occupations,major,"30,460",4.1,20.708,0.75,32.47,"67,530",1.3,17.66,23.49,31.31,40.26,48.78,"36,740","48,870","65,120","83,740","101,460",,
19,IA,Iowa,17-0000,Architecture and Engineering Occupations,major,"18,810",2.7,12.787,0.71,31.28,"65,060",1.6,17.74,22.97,29.50,38.10,46.48,"36,890","47,770","61,370","79,250","96,680",,
19,IA,Iowa,19-0000,"Life, Physical, and Social Science Occupations",major,"12,060",3.0,8.201,0.97,26.36,"54,830",1.5,13.36,18.05,24.10,32.34,42.28,"27,800","37,540","50,120","67,260","87,940",,
19,IA,Iowa,21-0000,Community and Social Service Occupations,major,"21,930",2.8,14.911,1.03,18.77,"39,030",1.6,10.11,12.53,17.29,23.86,30.36,"21,020","26,060","35,970","49,620","63,140",,
19,IA,Iowa,23-0000,Legal Occupations,major,"7,190",3.0,4.891,0.62,36.23,"75,350",3.8,14.68,19.61,27.48,45.49,68.69,"30,540","40,780","57,170","94,610","142,860",,
19,IA,Iowa,25-0000,"Education, Training, and Library Occupations",major,"97,100",1.8,66.023,1.03,21.61,"44,960",4.9,9.56,12.67,19.07,26.89,34.95,"19,890","26,340","39,660","55,930","72,690",,
19,IA,Iowa,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"18,540",4.4,12.608,0.94,18.21,"37,870",2.4,8.25,9.65,15.15,22.83,31.53,"17,170","20,070","31,510","47,490","65,590",,
19,IA,Iowa,29-0000,Healthcare Practitioners and Technical Occupations,major,"83,190",2.2,56.561,0.96,31.60,"65,720",1.8,14.29,18.78,24.64,33.48,54.16,"29,720","39,050","51,250","69,640","112,650",,
19,IA,Iowa,31-0000,Healthcare Support Occupations,major,"44,980",1.8,30.584,1.02,13.02,"27,090",1.1,9.39,10.31,11.89,14.62,18.54,"19,530","21,450","24,730","30,410","38,570",,
19,IA,Iowa,33-0000,Protective Service Occupations,major,"22,440",3.0,15.259,0.62,19.11,"39,750",1.8,8.65,11.11,18.68,25.82,31.05,"17,990","23,110","38,860","53,710","64,590",,
19,IA,Iowa,35-0000,Food Preparation and Serving Related Occupations,major,"123,680",1.1,84.095,0.95,9.50,"19,770",0.6,7.67,8.12,8.87,10.31,13.07,"15,950","16,890","18,460","21,450","27,180",,
19,IA,Iowa,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"46,030",1.8,31.295,0.96,11.64,"24,220",0.8,7.91,8.73,10.58,13.78,17.43,"16,460","18,160","22,010","28,660","36,250",,
19,IA,Iowa,39-0000,Personal Care and Service Occupations,major,"39,040",2.6,26.546,0.91,10.79,"22,450",1.0,7.77,8.39,9.44,11.73,15.97,"16,170","17,440","19,640","24,410","33,230",,
19,IA,Iowa,41-0000,Sales and Related Occupations,major,"156,570",1.2,106.453,1.00,15.94,"33,150",0.9,7.99,8.74,10.92,18.52,29.91,"16,610","18,180","22,710","38,530","62,200",,
19,IA,Iowa,43-0000,Office and Administrative Support Occupations,major,"218,830",0.9,148.791,0.91,15.28,"31,780",0.5,8.90,11.05,14.19,18.34,23.24,"18,510","22,980","29,510","38,150","48,340",,
19,IA,Iowa,45-0000,"Farming, Fishing, and Forestry Occupations",major,"5,420",6.1,3.687,1.12,14.82,"30,820",1.9,8.58,10.54,13.86,17.67,22.90,"17,840","21,930","28,820","36,760","47,630",,
19,IA,Iowa,47-0000,Construction and Extraction Occupations,major,"58,540",1.6,39.800,1.04,19.53,"40,620",0.7,11.45,14.44,18.25,23.46,29.70,"23,810","30,030","37,970","48,800","61,770",,
19,IA,Iowa,49-0000,"Installation, Maintenance, and Repair Occupations",major,"64,940",1.6,44.153,1.13,19.62,"40,800",0.6,11.08,14.48,18.75,23.79,29.45,"23,050","30,120","38,990","49,480","61,260",,
19,IA,Iowa,51-0000,Production Occupations,major,"153,000",2.3,104.026,1.58,15.82,"32,900",0.8,9.64,11.98,14.96,18.64,22.74,"20,060","24,920","31,110","38,760","47,300",,
19,IA,Iowa,53-0000,Transportation and Material Moving Occupations,major,"118,240",2.6,80.397,1.19,15.80,"32,860",1.3,8.69,10.75,14.51,19.25,25.31,"18,070","22,360","30,180","40,050","52,640",,
20,KS,Kansas,11-0000,Management Occupations,major,"55,340",1.4,41.894,0.85,46.32,"96,350",0.7,21.45,28.97,40.31,55.88,79.34,"44,610","60,250","83,840","116,240","165,030",,
20,KS,Kansas,13-0000,Business and Financial Operations Occupations,major,"58,880",2.2,44.577,0.90,30.76,"63,980",0.9,16.32,20.92,27.70,36.83,47.21,"33,950","43,520","57,620","76,600","98,190",,
20,KS,Kansas,15-0000,Computer and Mathematical Occupations,major,"28,970",4.1,21.931,0.80,34.50,"71,760",1.7,17.22,23.09,32.18,43.10,54.89,"35,820","48,030","66,940","89,660","114,170",,
20,KS,Kansas,17-0000,Architecture and Engineering Occupations,major,"23,430",4.9,17.738,0.98,34.39,"71,520",1.9,18.52,24.53,33.08,43.01,53.62,"38,520","51,030","68,800","89,450","111,530",,
20,KS,Kansas,19-0000,"Life, Physical, and Social Science Occupations",major,"8,590",4.4,6.503,0.77,28.24,"58,730",2.0,15.25,19.39,25.30,34.20,44.72,"31,710","40,340","52,620","71,150","93,010",,
20,KS,Kansas,21-0000,Community and Social Service Occupations,major,"14,540",3.2,11.006,0.76,18.47,"38,410",1.2,11.05,13.83,17.36,21.91,27.84,"22,990","28,760","36,120","45,570","57,910",,
20,KS,Kansas,23-0000,Legal Occupations,major,"7,110",5.5,5.383,0.69,37.93,"78,900",4.1,15.55,20.78,27.96,47.02,72.17,"32,340","43,220","58,170","97,810","150,110",,
20,KS,Kansas,25-0000,"Education, Training, and Library Occupations",major,"88,350",3.6,66.887,1.04,20.00,"41,600",2.2,9.57,11.85,18.75,24.85,32.28,"19,910","24,650","39,000","51,680","67,130",,
20,KS,Kansas,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"17,080",3.7,12.931,0.96,18.50,"38,480",1.8,8.35,10.09,15.67,23.01,32.65,"17,380","20,990","32,600","47,870","67,920",,
20,KS,Kansas,29-0000,Healthcare Practitioners and Technical Occupations,major,"74,730",3.8,56.574,0.96,32.29,"67,170",1.8,13.64,18.61,25.37,34.53,57.29,"28,380","38,700","52,760","71,820","119,150",,
20,KS,Kansas,31-0000,Healthcare Support Occupations,major,"44,870",2.9,33.972,1.13,12.14,"25,250",1.1,8.48,9.79,11.18,13.63,17.02,"17,640","20,360","23,250","28,360","35,390",,
20,KS,Kansas,33-0000,Protective Service Occupations,major,"28,880",5.5,21.862,0.89,17.98,"37,390",3.3,8.85,11.52,16.18,22.70,29.80,"18,410","23,960","33,650","47,210","61,990",,
20,KS,Kansas,35-0000,Food Preparation and Serving Related Occupations,major,"113,410",1.1,85.860,0.97,9.34,"19,430",0.7,7.65,8.07,8.77,9.80,12.77,"15,910","16,780","18,240","20,380","26,570",,
20,KS,Kansas,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"42,540",2.5,32.205,0.99,11.31,"23,530",1.0,7.86,8.59,10.14,13.10,17.09,"16,340","17,860","21,080","27,250","35,540",,
20,KS,Kansas,39-0000,Personal Care and Service Occupations,major,"43,340",2.7,32.813,1.12,10.61,"22,060",1.5,7.74,8.30,9.24,11.31,15.09,"16,110","17,270","19,210","23,530","31,400",,
20,KS,Kansas,41-0000,Sales and Related Occupations,major,"134,060",1.3,101.489,0.96,17.59,"36,590",1.3,8.01,8.82,11.37,20.70,34.65,"16,660","18,340","23,660","43,060","72,080",,
20,KS,Kansas,43-0000,Office and Administrative Support Occupations,major,"215,070",1.2,162.820,0.99,15.07,"31,340",0.4,8.83,10.83,13.91,17.95,23.00,"18,360","22,520","28,920","37,340","47,850",,
20,KS,Kansas,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,390",11.2,2.569,0.78,13.69,"28,470",2.9,8.37,9.98,12.56,15.57,21.61,"17,410","20,770","26,130","32,390","44,950",,
20,KS,Kansas,47-0000,Construction and Extraction Occupations,major,"56,520",2.3,42.790,1.12,19.42,"40,390",1.2,10.97,13.51,17.45,23.89,31.65,"22,820","28,110","36,300","49,700","65,830",,
20,KS,Kansas,49-0000,"Installation, Maintenance, and Repair Occupations",major,"57,020",2.1,43.171,1.11,20.51,"42,670",0.9,11.21,14.54,19.24,25.80,32.29,"23,310","30,250","40,010","53,660","67,160",,
20,KS,Kansas,51-0000,Production Occupations,major,"108,300",3.0,81.989,1.24,17.02,"35,400",2.6,9.46,11.83,14.92,21.12,27.93,"19,680","24,610","31,030","43,940","58,090",,
20,KS,Kansas,53-0000,Transportation and Material Moving Occupations,major,"96,470",2.6,73.035,1.08,15.73,"32,710",1.6,8.45,10.13,13.72,19.27,26.15,"17,580","21,060","28,550","40,070","54,400",,
21,KY,Kentucky,11-0000,Management Occupations,major,"80,530",1.3,45.634,0.93,42.42,"88,240",0.6,20.01,26.94,36.93,50.89,70.99,"41,620","56,030","76,810","105,840","147,660",,
21,KY,Kentucky,13-0000,Business and Financial Operations Occupations,major,"61,270",3.0,34.721,0.70,27.17,"56,520",0.7,15.00,19.07,24.60,33.08,42.54,"31,200","39,660","51,170","68,810","88,490",,
21,KY,Kentucky,15-0000,Computer and Mathematical Occupations,major,"28,210",5.7,15.985,0.58,30.09,"62,580",1.6,15.34,20.32,28.11,37.82,47.91,"31,900","42,270","58,470","78,660","99,650",,
21,KY,Kentucky,17-0000,Architecture and Engineering Occupations,major,"23,060",3.1,13.065,0.72,31.68,"65,900",1.4,16.94,22.61,30.75,39.56,48.62,"35,230","47,040","63,950","82,290","101,120",,
21,KY,Kentucky,19-0000,"Life, Physical, and Social Science Occupations",major,"9,150",2.4,5.186,0.61,25.03,"52,070",2.1,13.73,17.70,22.74,29.92,39.11,"28,560","36,820","47,290","62,230","81,340",,
21,KY,Kentucky,21-0000,Community and Social Service Occupations,major,"25,010",2.1,14.174,0.98,18.31,"38,080",1.2,10.06,13.14,17.19,21.84,28.80,"20,930","27,330","35,750","45,420","59,900",,
21,KY,Kentucky,23-0000,Legal Occupations,major,"9,850",3.8,5.580,0.71,33.91,"70,530",2.7,14.02,18.77,25.96,42.26,64.63,"29,160","39,050","54,000","87,900","134,430",,
21,KY,Kentucky,25-0000,"Education, Training, and Library Occupations",major,"108,910",0.9,61.716,0.96,23.13,"48,120",1.3,11.01,16.18,22.49,27.89,34.67,"22,900","33,660","46,770","58,000","72,100",,
21,KY,Kentucky,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"15,200",2.5,8.614,0.64,18.41,"38,290",1.4,8.67,11.04,15.93,22.69,31.67,"18,030","22,970","33,130","47,190","65,870",,
21,KY,Kentucky,29-0000,Healthcare Practitioners and Technical Occupations,major,"116,370",2.5,65.940,1.12,31.32,"65,140",1.3,13.23,18.66,25.32,34.06,56.27,"27,520","38,820","52,660","70,840","117,050",,
21,KY,Kentucky,31-0000,Healthcare Support Occupations,major,"51,070",2.3,28.941,0.96,12.40,"25,800",0.8,8.44,9.81,11.51,14.13,17.43,"17,560","20,410","23,940","29,400","36,260",,
21,KY,Kentucky,33-0000,Protective Service Occupations,major,"37,200",2.9,21.078,0.86,15.88,"33,030",2.0,8.36,10.20,14.09,20.14,25.74,"17,390","21,210","29,310","41,890","53,530",,
21,KY,Kentucky,35-0000,Food Preparation and Serving Related Occupations,major,"165,230",0.8,93.628,1.06,9.33,"19,400",0.6,7.65,8.07,8.78,9.80,12.55,"15,910","16,790","18,260","20,380","26,110",,
21,KY,Kentucky,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"51,540",1.8,29.206,0.90,10.88,"22,620",0.8,7.81,8.47,9.72,12.26,16.14,"16,250","17,620","20,220","25,490","33,580",,
21,KY,Kentucky,39-0000,Personal Care and Service Occupations,major,"44,500",2.8,25.216,0.86,10.53,"21,910",1.1,7.73,8.28,9.18,11.35,15.72,"16,080","17,220","19,100","23,610","32,700",,
21,KY,Kentucky,41-0000,Sales and Related Occupations,major,"172,900",1.1,97.973,0.92,15.60,"32,450",1.0,7.96,8.67,10.53,17.05,29.09,"16,550","18,030","21,910","35,470","60,510",,
21,KY,Kentucky,43-0000,Office and Administrative Support Occupations,major,"281,860",1.0,159.718,0.97,14.79,"30,760",0.4,8.71,10.60,13.75,17.77,22.63,"18,110","22,040","28,600","36,970","47,060",,
21,KY,Kentucky,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,720",7.3,2.676,0.82,11.97,"24,890",1.4,7.92,8.75,10.59,13.96,18.31,"16,470","18,190","22,020","29,030","38,080",,
21,KY,Kentucky,47-0000,Construction and Extraction Occupations,major,"70,060",2.0,39.702,1.04,18.99,"39,500",0.9,10.30,13.32,17.74,23.25,29.78,"21,430","27,710","36,910","48,350","61,940",,
21,KY,Kentucky,49-0000,"Installation, Maintenance, and Repair Occupations",major,"79,010",2.0,44.768,1.15,19.52,"40,600",0.7,10.34,13.46,18.21,24.41,30.28,"21,510","27,990","37,870","50,760","62,980",,
21,KY,Kentucky,51-0000,Production Occupations,major,"169,570",2.6,96.088,1.46,15.94,"33,160",2.0,8.90,10.99,14.60,19.12,25.51,"18,500","22,870","30,370","39,770","53,060",,
21,KY,Kentucky,53-0000,Transportation and Material Moving Occupations,major,"159,510",1.8,90.388,1.34,16.36,"34,030",3.3,8.50,10.24,13.72,19.01,26.27,"17,670","21,310","28,540","39,540","54,640",,
22,LA,Louisiana,11-0000,Management Occupations,major,"79,910",1.2,42.772,0.87,43.79,"91,080",0.7,20.39,27.34,36.79,52.15,75.94,"42,420","56,870","76,520","108,480","157,950",,
22,LA,Louisiana,13-0000,Business and Financial Operations Occupations,major,"61,670",1.6,33.010,0.67,27.54,"57,280",0.7,14.97,19.20,25.09,33.35,43.04,"31,130","39,930","52,190","69,370","89,520",,
22,LA,Louisiana,15-0000,Computer and Mathematical Occupations,major,"19,920",3.9,10.663,0.39,29.80,"61,980",1.4,16.20,20.88,27.86,36.18,45.64,"33,700","43,430","57,960","75,260","94,940",,
22,LA,Louisiana,17-0000,Architecture and Engineering Occupations,major,"32,530",3.3,17.411,0.96,36.91,"76,780",1.9,17.16,23.40,33.53,46.17,59.92,"35,690","48,660","69,740","96,030","124,640",,
22,LA,Louisiana,19-0000,"Life, Physical, and Social Science Occupations",major,"11,250",4.1,6.024,0.71,29.53,"61,420",1.8,15.18,19.41,26.42,36.08,47.89,"31,570","40,370","54,950","75,060","99,610",,
22,LA,Louisiana,21-0000,Community and Social Service Occupations,major,"25,650",2.0,13.730,0.95,19.45,"40,450",1.4,9.47,13.23,18.62,25.19,30.39,"19,700","27,510","38,720","52,390","63,200",,
22,LA,Louisiana,23-0000,Legal Occupations,major,"13,870",3.8,7.422,0.95,38.62,"80,330",3.7,13.77,19.55,28.25,47.54,78.51,"28,650","40,670","58,760","98,880","163,310",,
22,LA,Louisiana,25-0000,"Education, Training, and Library Occupations",major,"105,590",0.9,56.520,0.88,21.37,"44,450",1.3,8.99,15.28,21.61,26.27,29.87,"18,700","31,790","44,960","54,640","62,130",,
22,LA,Louisiana,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"17,180",3.4,9.194,0.68,21.33,"44,370",5.7,8.66,11.96,16.77,24.78,35.30,"18,010","24,880","34,890","51,530","73,410",,
22,LA,Louisiana,29-0000,Healthcare Practitioners and Technical Occupations,major,"121,810",1.6,65.199,1.11,29.59,"61,540",1.1,13.70,17.75,24.21,33.49,48.97,"28,500","36,920","50,360","69,650","101,860",,
22,LA,Louisiana,31-0000,Healthcare Support Occupations,major,"57,810",2.3,30.943,1.03,11.06,"23,000",0.7,7.91,8.70,10.26,12.72,15.79,"16,450","18,090","21,340","26,450","32,840",,
22,LA,Louisiana,33-0000,Protective Service Occupations,major,"55,790",2.5,29.864,1.21,16.89,"35,130",1.6,8.75,11.02,15.21,20.83,27.09,"18,210","22,910","31,630","43,330","56,360",,
22,LA,Louisiana,35-0000,Food Preparation and Serving Related Occupations,major,"169,290",1.0,90.615,1.02,9.59,"19,950",0.7,7.65,8.08,8.80,10.05,13.30,"15,920","16,810","18,310","20,910","27,650",,
22,LA,Louisiana,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"57,530",2.0,30.796,0.94,10.39,"21,600",0.7,7.77,8.37,9.38,11.53,14.57,"16,170","17,410","19,510","23,990","30,300",,
22,LA,Louisiana,39-0000,Personal Care and Service Occupations,major,"62,110",2.5,33.243,1.14,10.24,"21,300",1.0,7.69,8.17,8.98,11.06,15.50,"15,990","16,990","18,680","23,000","32,240",,
22,LA,Louisiana,41-0000,Sales and Related Occupations,major,"207,710",1.1,111.180,1.05,15.09,"31,380",0.9,7.97,8.72,10.81,17.59,28.09,"16,590","18,140","22,490","36,600","58,430",,
22,LA,Louisiana,43-0000,Office and Administrative Support Occupations,major,"291,800",0.9,156.194,0.95,14.49,"30,150",0.5,8.54,10.24,13.29,17.47,22.52,"17,770","21,310","27,630","36,340","46,850",,
22,LA,Louisiana,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,360",6.5,1.799,0.55,15.62,"32,480",2.6,8.70,11.07,14.61,18.64,24.31,"18,090","23,020","30,380","38,780","50,550",,
22,LA,Louisiana,47-0000,Construction and Extraction Occupations,major,"114,420",2.2,61.246,1.60,18.55,"38,580",0.6,10.51,13.27,17.19,22.16,28.39,"21,850","27,600","35,740","46,100","59,050",,
22,LA,Louisiana,49-0000,"Installation, Maintenance, and Repair Occupations",major,"97,920",1.7,52.413,1.35,19.68,"40,930",0.6,10.57,13.62,18.17,24.54,31.22,"21,990","28,340","37,790","51,040","64,930",,
22,LA,Louisiana,51-0000,Production Occupations,major,"112,330",1.8,60.129,0.91,19.57,"40,710",1.1,9.32,12.46,17.53,24.23,33.51,"19,380","25,920","36,470","50,400","69,690",,
22,LA,Louisiana,53-0000,Transportation and Material Moving Occupations,major,"148,780",1.6,79.637,1.18,16.99,"35,350",1.7,8.42,10.16,14.32,20.46,29.04,"17,520","21,130","29,790","42,560","60,390",,
23,ME,Maine,11-0000,Management Occupations,major,"32,850",1.5,56.529,1.15,39.73,"82,630",0.9,19.38,26.26,35.41,47.29,64.70,"40,300","54,630","73,660","98,360","134,580",,
23,ME,Maine,13-0000,Business and Financial Operations Occupations,major,"21,770",2.3,37.459,0.76,28.09,"58,430",0.9,16.13,20.07,25.85,33.71,42.54,"33,550","41,740","53,770","70,110","88,490",,
23,ME,Maine,15-0000,Computer and Mathematical Occupations,major,"9,080",2.6,15.617,0.57,31.16,"64,820",1.6,17.13,22.45,29.98,38.19,47.97,"35,630","46,700","62,360","79,430","99,770",,
23,ME,Maine,17-0000,Architecture and Engineering Occupations,major,"8,640",1.9,14.865,0.82,32.98,"68,590",2.3,19.46,24.92,31.65,40.77,47.02,"40,490","51,830","65,830","84,800","97,800",,
23,ME,Maine,19-0000,"Life, Physical, and Social Science Occupations",major,"4,380",2.5,7.531,0.89,27.38,"56,950",2.1,15.06,18.97,24.00,31.45,41.95,"31,320","39,450","49,930","65,410","87,250",,
23,ME,Maine,21-0000,Community and Social Service Occupations,major,"12,630",3.8,21.732,1.50,19.02,"39,560",1.3,11.69,14.01,17.59,22.48,28.21,"24,310","29,130","36,590","46,750","58,670",,
23,ME,Maine,23-0000,Legal Occupations,major,"3,420",8.9,5.880,0.75,36.11,"75,110",5.1,16.01,21.72,27.62,42.67,65.01,"33,310","45,180","57,450","88,750","135,220",,
23,ME,Maine,25-0000,"Education, Training, and Library Occupations",major,"41,110",2.1,70.736,1.10,21.53,"44,790",1.7,11.02,14.54,19.51,26.35,32.68,"22,920","30,250","40,580","54,800","67,980",,
23,ME,Maine,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"6,990",3.9,12.030,0.90,17.56,"36,530",2.8,8.33,9.29,14.66,21.98,30.81,"17,320","19,330","30,500","45,720","64,090",,
23,ME,Maine,29-0000,Healthcare Practitioners and Technical Occupations,major,"40,270",8.8,69.299,1.18,35.95,"74,770",2.4,14.56,20.67,28.28,37.17,68.77,"30,290","42,990","58,810","77,320","143,040",,
23,ME,Maine,31-0000,Healthcare Support Occupations,major,"22,630",3.7,38.946,1.30,13.01,"27,060",1.0,9.37,10.40,12.17,14.53,18.01,"19,500","21,620","25,310","30,230","37,460",,
23,ME,Maine,33-0000,Protective Service Occupations,major,"11,580",2.9,19.919,0.81,16.98,"35,320",1.8,9.07,11.21,15.80,21.11,25.92,"18,870","23,320","32,870","43,910","53,910",,
23,ME,Maine,35-0000,Food Preparation and Serving Related Occupations,major,"51,770",1.3,89.081,1.01,10.45,"21,730",0.9,7.95,8.43,9.23,11.61,15.04,"16,530","17,530","19,190","24,160","31,270",,
23,ME,Maine,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"21,020",2.4,36.178,1.11,12.33,"25,650",0.9,8.32,9.38,11.45,14.43,17.74,"17,310","19,520","23,820","30,010","36,910",,
23,ME,Maine,39-0000,Personal Care and Service Occupations,major,"17,580",3.0,30.254,1.03,11.40,"23,720",1.8,8.13,8.91,10.31,12.28,16.30,"16,920","18,530","21,450","25,550","33,900",,
23,ME,Maine,41-0000,Sales and Related Occupations,major,"57,990",1.8,99.792,0.94,15.40,"32,030",1.6,8.26,9.03,11.39,17.81,28.12,"17,170","18,780","23,700","37,040","58,500",,
23,ME,Maine,43-0000,Office and Administrative Support Occupations,major,"95,460",1.7,164.273,1.00,15.40,"32,030",0.6,9.45,11.56,14.45,18.18,22.89,"19,650","24,040","30,060","37,810","47,620",,
23,ME,Maine,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,980",11.9,3.412,1.04,15.30,"31,830",2.3,9.74,12.04,14.34,17.56,21.75,"20,250","25,040","29,820","36,530","45,230",,
23,ME,Maine,47-0000,Construction and Extraction Occupations,major,"24,650",2.2,42.424,1.11,18.66,"38,810",1.3,11.86,14.58,17.55,22.24,27.08,"24,660","30,330","36,510","46,270","56,320",,
23,ME,Maine,49-0000,"Installation, Maintenance, and Repair Occupations",major,"24,580",2.6,42.304,1.09,20.21,"42,040",1.1,11.87,15.31,19.42,24.53,29.59,"24,680","31,850","40,400","51,020","61,540",,
23,ME,Maine,51-0000,Production Occupations,major,"35,960",2.8,61.887,0.94,17.12,"35,620",2.4,9.31,11.71,15.88,21.75,27.04,"19,360","24,350","33,030","45,240","56,250",,
23,ME,Maine,53-0000,Transportation and Material Moving Occupations,major,"34,780",2.6,59.851,0.89,15.24,"31,700",1.1,8.87,10.69,13.93,18.06,23.26,"18,450","22,240","28,980","37,570","48,390",,
24,MD,Maryland,11-0000,Management Occupations,major,"148,840",1.1,59.281,1.21,56.02,"116,530",0.7,25.72,36.31,51.21,68.94,#,"53,490","75,520","106,510","143,400",#,,
24,MD,Maryland,13-0000,Business and Financial Operations Occupations,major,"161,060",1.4,64.148,1.30,36.07,"75,030",1.4,18.49,24.71,33.37,44.40,55.65,"38,470","51,390","69,410","92,350","115,740",,
24,MD,Maryland,15-0000,Computer and Mathematical Occupations,major,"108,250",2.0,43.114,1.57,43.24,"89,940",1.1,22.11,30.35,41.74,54.21,66.41,"45,990","63,130","86,820","112,750","138,130",,
24,MD,Maryland,17-0000,Architecture and Engineering Occupations,major,"58,320",2.2,23.228,1.28,42.32,"88,020",1.9,22.20,29.58,40.02,54.22,67.11,"46,170","61,530","83,240","112,770","139,600",,
