AREA,ST,STATE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
18,IN,Indiana,31-0000,Healthcare Support Occupations,major,"77,870",1.8,26.031,0.90,13.92,"28,960",0.9,9.67,10.72,12.60,15.39,19.61,"20,110","22,300","26,200","32,020","40,790",,
18,IN,Indiana,33-0000,Protective Service Occupations,major,"59,110",1.6,19.759,0.82,18.50,"38,470",2.1,8.81,11.32,16.98,24.17,30.41,"18,320","23,540","35,310","50,280","63,250",,
18,IN,Indiana,35-0000,Food Preparation and Serving Related Occupations,major,"282,680",0.8,94.501,1.02,10.18,"21,170",0.7,7.83,8.33,9.17,11.20,14.28,"16,280","17,330","19,070","23,290","29,700",,
18,IN,Indiana,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"88,590",1.5,29.617,0.94,12.40,"25,780",0.8,8.22,9.31,11.34,14.52,18.42,"17,110","19,360","23,590","30,200","38,310",,
18,IN,Indiana,39-0000,Personal Care and Service Occupations,major,"78,090",2.7,26.105,0.81,11.12,"23,120",0.8,7.94,8.62,9.89,11.92,16.10,"16,520","17,930","20,580","24,790","33,480",,
18,IN,Indiana,41-0000,Sales and Related Occupations,major,"288,350",1.1,96.397,0.93,17.83,"37,090",1.0,8.13,9.02,11.71,20.36,34.48,"16,910","18,760","24,360","42,350","71,730",,
18,IN,Indiana,43-0000,Office and Administrative Support Occupations,major,"416,870",0.9,139.364,0.89,16.50,"34,310",0.4,9.39,11.85,15.21,19.47,25.45,"19,530","24,660","31,630","40,500","52,930",,
18,IN,Indiana,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,720",6.9,1.242,0.38,14.06,"29,240",2.5,8.43,9.90,12.65,16.98,22.29,"17,530","20,600","26,320","35,310","46,350",,
18,IN,Indiana,47-0000,Construction and Extraction Occupations,major,"112,860",1.8,37.729,0.95,23.20,"48,260",0.8,12.91,16.16,21.47,29.40,37.00,"26,860","33,610","44,660","61,160","76,960",,
18,IN,Indiana,49-0000,"Installation, Maintenance, and Repair Occupations",major,"133,920",1.4,44.772,1.15,21.16,"44,010",0.6,11.76,15.22,19.90,26.02,32.67,"24,460","31,660","41,400","54,120","67,950",,
18,IN,Indiana,51-0000,Production Occupations,major,"379,380",1.5,126.829,1.96,17.53,"36,460",1.0,10.22,12.47,16.02,21.28,27.85,"21,260","25,930","33,310","44,250","57,920",,
18,IN,Indiana,53-0000,Transportation and Material Moving Occupations,major,"258,650",1.8,86.468,1.25,16.63,"34,590",1.2,8.73,10.78,14.69,20.14,27.68,"18,160","22,430","30,560","41,880","57,570",,
19,IA,Iowa,11-0000,Management Occupations,major,"86,320",1.2,56.241,1.11,44.85,"93,290",1.0,18.26,26.84,38.62,55.15,76.46,"37,980","55,830","80,340","114,710","159,030",,
19,IA,Iowa,13-0000,Business and Financial Operations Occupations,major,"66,910",1.5,43.594,0.84,30.58,"63,610",0.8,16.45,21.18,27.99,36.66,46.98,"34,220","44,060","58,230","76,240","97,720",,
19,IA,Iowa,15-0000,Computer and Mathematical Occupations,major,"32,810",2.0,21.374,0.72,35.88,"74,630",1.5,18.65,25.22,34.29,44.64,55.08,"38,790","52,450","71,330","92,850","114,560",,
19,IA,Iowa,17-0000,Architecture and Engineering Occupations,major,"18,810",2.9,12.253,0.69,33.39,"69,440",0.8,18.83,24.29,31.75,40.32,49.79,"39,170","50,520","66,030","83,860","103,560",,
19,IA,Iowa,19-0000,"Life, Physical, and Social Science Occupations",major,"11,590",4.0,7.548,0.92,29.01,"60,340",1.4,15.57,20.06,26.63,35.43,45.87,"32,380","41,720","55,390","73,700","95,410",,
19,IA,Iowa,21-0000,Community and Social Service Occupations,major,"21,210",2.7,13.816,0.96,20.50,"42,650",1.1,10.97,13.91,18.53,25.61,33.03,"22,820","28,920","38,550","53,260","68,690",,
19,IA,Iowa,23-0000,Legal Occupations,major,"7,420",3.8,4.831,0.63,36.73,"76,390",3.0,14.66,19.83,27.81,43.76,68.92,"30,500","41,250","57,850","91,020","143,350",,
19,IA,Iowa,25-0000,"Education, Training, and Library Occupations",major,"101,590",1.9,66.188,1.08,24.54,"51,040",5.2,10.08,13.40,20.85,30.02,40.71,"20,970","27,860","43,370","62,440","84,680",,
19,IA,Iowa,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"18,440",2.9,12.011,0.89,18.63,"38,760",1.9,8.39,10.46,16.15,23.18,31.63,"17,450","21,750","33,590","48,210","65,790",,
19,IA,Iowa,29-0000,Healthcare Practitioners and Technical Occupations,major,"85,260",2.0,55.549,0.94,34.33,"71,400",1.5,15.18,20.15,26.49,35.86,58.26,"31,570","41,910","55,100","74,580","121,180",,
19,IA,Iowa,31-0000,Healthcare Support Occupations,major,"42,980",2.3,28.002,0.97,14.55,"30,260",0.8,10.22,11.46,13.56,16.58,20.73,"21,270","23,840","28,210","34,490","43,120",,
19,IA,Iowa,33-0000,Protective Service Occupations,major,"22,430",4.5,14.612,0.61,20.55,"42,740",2.2,9.01,11.46,19.15,27.44,34.53,"18,740","23,840","39,830","57,080","71,830",,
19,IA,Iowa,35-0000,Food Preparation and Serving Related Occupations,major,"133,690",1.1,87.101,0.94,10.16,"21,120",0.6,7.84,8.36,9.23,11.23,14.27,"16,320","17,390","19,190","23,360","29,680",,
19,IA,Iowa,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"46,870",1.9,30.533,0.97,12.83,"26,680",1.0,8.32,9.54,11.74,15.25,18.78,"17,310","19,830","24,420","31,710","39,060",,
19,IA,Iowa,39-0000,Personal Care and Service Occupations,major,"48,810",2.5,31.797,0.99,12.05,"25,070",0.9,8.13,9.10,10.85,13.48,18.04,"16,910","18,920","22,570","28,040","37,510",,
19,IA,Iowa,41-0000,Sales and Related Occupations,major,"150,060",1.3,97.762,0.94,16.90,"35,150",1.0,8.15,9.08,11.79,19.60,31.42,"16,950","18,890","24,510","40,770","65,350",,
19,IA,Iowa,43-0000,Office and Administrative Support Occupations,major,"220,940",1.1,143.943,0.92,16.83,"35,010",0.4,9.69,12.34,15.81,20.08,25.60,"20,150","25,660","32,880","41,760","53,240",,
19,IA,Iowa,45-0000,"Farming, Fishing, and Forestry Occupations",major,"5,310",6.0,3.462,1.05,16.28,"33,870",1.5,10.27,12.42,15.33,18.81,24.04,"21,370","25,830","31,880","39,120","50,000",,
19,IA,Iowa,47-0000,Construction and Extraction Occupations,major,"68,820",2.2,44.836,1.13,21.27,"44,240",0.7,12.69,15.44,19.87,26.07,31.80,"26,390","32,120","41,330","54,230","66,130",,
19,IA,Iowa,49-0000,"Installation, Maintenance, and Repair Occupations",major,"68,360",1.6,44.539,1.15,21.36,"44,430",0.5,12.12,15.64,20.27,26.37,32.50,"25,210","32,540","42,170","54,840","67,590",,
19,IA,Iowa,51-0000,Production Occupations,major,"155,960",2.3,101.610,1.57,17.06,"35,490",0.9,10.48,12.87,15.94,19.84,25.21,"21,810","26,760","33,150","41,260","52,440",,
19,IA,Iowa,53-0000,Transportation and Material Moving Occupations,major,"120,330",3.1,78.396,1.13,16.91,"35,180",1.0,9.15,11.78,15.68,20.77,26.70,"19,040","24,510","32,610","43,200","55,530",,
20,KS,Kansas,11-0000,Management Occupations,major,"65,630",1.3,47.760,0.95,48.19,"100,230",0.7,20.93,29.63,41.58,58.76,82.41,"43,530","61,630","86,480","122,210","171,410",,
20,KS,Kansas,13-0000,Business and Financial Operations Occupations,major,"66,250",1.9,48.211,0.93,32.28,"67,140",0.9,17.03,21.93,29.04,38.09,49.20,"35,430","45,620","60,400","79,230","102,330",,
20,KS,Kansas,15-0000,Computer and Mathematical Occupations,major,"36,910",3.8,26.857,0.91,34.82,"72,440",1.3,18.06,23.63,32.69,44.44,55.93,"37,560","49,150","67,990","92,430","116,330",,
20,KS,Kansas,17-0000,Architecture and Engineering Occupations,major,"23,380",4.2,17.012,0.96,36.37,"75,640",1.6,18.92,25.31,34.24,45.37,57.95,"39,340","52,650","71,210","94,370","120,530",,
20,KS,Kansas,19-0000,"Life, Physical, and Social Science Occupations",major,"8,940",3.2,6.508,0.79,30.12,"62,650",1.8,15.87,20.52,26.73,36.54,48.08,"33,020","42,690","55,590","76,010","100,010",,
20,KS,Kansas,21-0000,Community and Social Service Occupations,major,"16,680",2.9,12.137,0.84,19.59,"40,750",1.5,12.30,14.65,18.16,23.21,29.71,"25,580","30,480","37,770","48,280","61,800",,
20,KS,Kansas,23-0000,Legal Occupations,major,"7,160",3.4,5.208,0.68,38.30,"79,670",3.9,15.32,20.52,28.26,44.42,74.59,"31,870","42,680","58,790","92,390","155,150",,
20,KS,Kansas,25-0000,"Education, Training, and Library Occupations",major,"89,190",1.5,64.907,1.06,21.45,"44,620",2.2,9.68,12.71,19.53,26.06,34.85,"20,140","26,430","40,630","54,200","72,500",,
20,KS,Kansas,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"16,870",3.4,12.274,0.91,20.91,"43,490",2.3,8.76,12.06,18.07,24.93,34.38,"18,220","25,080","37,590","51,850","71,510",,
20,KS,Kansas,29-0000,Healthcare Practitioners and Technical Occupations,major,"80,790",4.0,58.795,0.99,34.16,"71,050",1.9,14.36,19.51,26.17,36.67,60.33,"29,880","40,570","54,430","76,270","125,490",,
20,KS,Kansas,31-0000,Healthcare Support Occupations,major,"43,180",3.5,31.425,1.09,13.21,"27,470",1.0,9.66,10.56,12.02,14.54,18.48,"20,080","21,960","25,010","30,240","38,450",,
20,KS,Kansas,33-0000,Protective Service Occupations,major,"27,840",1.8,20.259,0.84,18.77,"39,050",2.1,9.36,12.58,17.02,23.16,30.61,"19,470","26,160","35,390","48,170","63,660",,
20,KS,Kansas,35-0000,Food Preparation and Serving Related Occupations,major,"119,770",1.2,87.161,0.94,9.95,"20,690",0.6,7.82,8.32,9.14,10.97,13.81,"16,270","17,300","19,010","22,810","28,730",,
20,KS,Kansas,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"41,200",1.9,29.980,0.95,12.64,"26,280",1.1,8.24,9.39,11.48,14.53,18.80,"17,140","19,540","23,890","30,230","39,100",,
20,KS,Kansas,39-0000,Personal Care and Service Occupations,major,"45,300",2.5,32.967,1.03,11.46,"23,840",1.2,7.96,8.69,10.09,12.05,17.27,"16,550","18,070","20,990","25,070","35,930",,
20,KS,Kansas,41-0000,Sales and Related Occupations,major,"134,730",1.4,98.046,0.95,18.27,"37,990",1.2,8.20,9.20,12.16,21.43,35.09,"17,050","19,130","25,290","44,580","72,990",,
20,KS,Kansas,43-0000,Office and Administrative Support Occupations,major,"223,690",1.0,162.783,1.04,16.40,"34,110",0.4,9.47,11.82,15.27,19.36,25.05,"19,700","24,600","31,760","40,270","52,100",,
20,KS,Kansas,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,080",9.0,2.966,0.90,15.38,"31,980",2.3,9.36,11.60,14.66,18.33,22.45,"19,470","24,130","30,490","38,130","46,700",,
20,KS,Kansas,47-0000,Construction and Extraction Occupations,major,"58,290",1.8,42.419,1.07,21.32,"44,340",1.0,12.23,14.90,19.00,25.92,34.55,"25,440","31,000","39,520","53,900","71,860",,
20,KS,Kansas,49-0000,"Installation, Maintenance, and Repair Occupations",major,"58,330",2.0,42.444,1.09,21.86,"45,460",0.9,11.66,15.25,20.32,27.69,34.97,"24,250","31,720","42,260","57,590","72,740",,
20,KS,Kansas,51-0000,Production Occupations,major,"113,080",3.6,82.286,1.27,18.42,"38,320",2.2,10.44,13.05,16.61,22.37,29.33,"21,700","27,150","34,550","46,530","61,010",,
20,KS,Kansas,53-0000,Transportation and Material Moving Occupations,major,"92,890",3.0,67.598,0.98,17.08,"35,520",1.6,8.95,11.32,15.22,20.73,28.08,"18,610","23,540","31,650","43,120","58,410",,
21,KY,Kentucky,11-0000,Management Occupations,major,"84,230",1.1,45.054,0.89,45.04,"93,670",0.7,19.27,26.93,38.53,54.40,77.41,"40,080","56,000","80,140","113,160","161,010",,
21,KY,Kentucky,13-0000,Business and Financial Operations Occupations,major,"68,370",1.9,36.567,0.71,29.24,"60,820",0.9,15.50,19.89,26.57,35.51,46.35,"32,250","41,380","55,250","73,850","96,400",,
21,KY,Kentucky,15-0000,Computer and Mathematical Occupations,major,"30,240",3.1,16.177,0.55,33.09,"68,820",1.2,16.92,22.90,31.33,41.85,52.05,"35,190","47,640","65,160","87,040","108,250",,
21,KY,Kentucky,17-0000,Architecture and Engineering Occupations,major,"24,100",3.2,12.887,0.72,33.79,"70,280",1.5,17.44,23.77,32.06,42.61,52.76,"36,270","49,440","66,680","88,620","109,730",,
21,KY,Kentucky,19-0000,"Life, Physical, and Social Science Occupations",major,"10,100",4.8,5.403,0.66,26.55,"55,230",3.0,12.70,18.39,24.36,33.23,42.46,"26,420","38,260","50,660","69,120","88,320",,
21,KY,Kentucky,21-0000,Community and Social Service Occupations,major,"26,340",2.3,14.087,0.98,19.96,"41,510",1.4,11.93,14.44,18.33,23.93,31.09,"24,820","30,040","38,130","49,770","64,670",,
21,KY,Kentucky,23-0000,Legal Occupations,major,"9,600",3.0,5.132,0.67,36.46,"75,830",3.3,15.59,20.46,28.51,42.09,67.72,"32,420","42,550","59,310","87,540","140,850",,
21,KY,Kentucky,25-0000,"Education, Training, and Library Occupations",major,"103,960",1.2,55.602,0.90,24.29,"50,520",1.4,11.15,16.86,23.48,29.27,37.04,"23,190","35,060","48,830","60,870","77,040",,
21,KY,Kentucky,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"16,310",3.4,8.721,0.64,20.57,"42,780",1.5,8.80,11.60,17.54,25.79,35.45,"18,300","24,130","36,480","53,640","73,750",,
21,KY,Kentucky,29-0000,Healthcare Practitioners and Technical Occupations,major,"127,750",2.4,68.327,1.15,32.86,"68,360",1.9,14.08,19.45,26.41,35.79,56.26,"29,290","40,450","54,930","74,440","117,020",,
21,KY,Kentucky,31-0000,Healthcare Support Occupations,major,"49,750",2.4,26.609,0.92,13.92,"28,960",0.9,9.49,10.73,12.87,15.79,19.93,"19,740","22,320","26,770","32,850","41,460",,
21,KY,Kentucky,33-0000,Protective Service Occupations,major,"37,620",2.6,20.121,0.83,17.04,"35,440",2.0,8.68,10.80,15.17,21.64,27.92,"18,050","22,450","31,560","45,010","58,070",,
21,KY,Kentucky,35-0000,Food Preparation and Serving Related Occupations,major,"176,190",0.7,94.239,1.02,9.89,"20,570",0.7,7.80,8.25,9.01,10.53,13.56,"16,220","17,170","18,750","21,900","28,200",,
21,KY,Kentucky,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"51,410",1.9,27.498,0.87,11.92,"24,790",1.0,8.10,8.97,10.88,13.81,17.66,"16,850","18,660","22,620","28,720","36,730",,
21,KY,Kentucky,39-0000,Personal Care and Service Occupations,major,"54,380",2.4,29.085,0.90,11.62,"24,170",1.0,7.98,8.70,10.18,12.98,17.95,"16,600","18,110","21,170","27,010","37,330",,
21,KY,Kentucky,41-0000,Sales and Related Occupations,major,"179,090",1.2,95.787,0.93,16.36,"34,020",1.1,8.07,8.87,11.20,18.45,30.85,"16,780","18,440","23,300","38,370","64,160",,
21,KY,Kentucky,43-0000,Office and Administrative Support Occupations,major,"281,840",1.3,150.747,0.96,16.05,"33,370",0.4,9.29,11.46,14.87,19.16,24.68,"19,320","23,840","30,940","39,840","51,340",,
21,KY,Kentucky,45-0000,"Farming, Fishing, and Forestry Occupations",major,"4,070",7.8,2.179,0.66,13.98,"29,090",2.6,8.78,10.26,12.44,16.06,21.55,"18,260","21,330","25,880","33,400","44,830",,
21,KY,Kentucky,47-0000,Construction and Extraction Occupations,major,"70,320",1.9,37.610,0.95,21.31,"44,330",0.9,12.09,14.92,19.43,26.28,34.43,"25,150","31,040","40,410","54,660","71,620",,
21,KY,Kentucky,49-0000,"Installation, Maintenance, and Repair Occupations",major,"83,340",1.9,44.575,1.15,21.24,"44,180",0.9,10.93,14.41,19.64,26.41,33.64,"22,730","29,970","40,850","54,930","69,970",,
21,KY,Kentucky,51-0000,Production Occupations,major,"204,270",2.6,109.256,1.68,17.63,"36,670",2.0,9.98,12.20,16.25,21.76,28.25,"20,750","25,380","33,790","45,260","58,760",,
21,KY,Kentucky,53-0000,Transportation and Material Moving Occupations,major,"176,380",1.9,94.337,1.36,17.17,"35,700",3.8,9.03,10.96,14.32,19.45,27.15,"18,780","22,790","29,790","40,460","56,470",,
22,LA,Louisiana,11-0000,Management Occupations,major,"81,710",1.1,42.507,0.84,46.00,"95,670",0.7,20.56,27.93,38.03,54.48,79.19,"42,760","58,090","79,100","113,320","164,710",,
22,LA,Louisiana,13-0000,Business and Financial Operations Occupations,major,"68,740",1.9,35.761,0.69,28.87,"60,060",0.9,14.47,18.95,25.92,35.27,46.58,"30,100","39,420","53,920","73,370","96,880",,
22,LA,Louisiana,15-0000,Computer and Mathematical Occupations,major,"20,860",3.5,10.854,0.37,30.41,"63,260",1.4,15.79,20.44,27.72,38.02,48.71,"32,830","42,510","57,660","79,070","101,320",,
22,LA,Louisiana,17-0000,Architecture and Engineering Occupations,major,"31,590",2.8,16.437,0.92,40.29,"83,800",2.1,17.86,24.91,35.75,50.23,67.72,"37,160","51,820","74,370","104,470","140,850",,
22,LA,Louisiana,19-0000,"Life, Physical, and Social Science Occupations",major,"11,780",4.2,6.130,0.75,31.83,"66,200",2.3,16.03,20.64,28.33,38.01,52.37,"33,340","42,940","58,920","79,060","108,930",,
22,LA,Louisiana,21-0000,Community and Social Service Occupations,major,"24,600",2.2,12.797,0.89,20.27,"42,150",1.2,10.46,14.29,19.26,25.58,31.00,"21,750","29,730","40,050","53,200","64,470",,
22,LA,Louisiana,23-0000,Legal Occupations,major,"13,130",4.1,6.830,0.89,37.11,"77,180",3.9,14.65,20.20,28.02,45.47,67.77,"30,460","42,010","58,270","94,570","140,970",,
22,LA,Louisiana,25-0000,"Education, Training, and Library Occupations",major,"108,480",1.8,56.438,0.92,21.84,"45,430",1.3,9.01,15.50,21.79,26.03,30.55,"18,730","32,230","45,310","54,140","63,550",,
22,LA,Louisiana,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"17,170",4.1,8.931,0.66,26.45,"55,020",3.6,9.43,13.12,18.95,28.70,47.71,"19,600","27,300","39,420","59,690","99,240",,
22,LA,Louisiana,29-0000,Healthcare Practitioners and Technical Occupations,major,"130,960",1.7,68.134,1.15,30.74,"63,930",1.3,13.59,17.96,25.03,34.61,52.14,"28,260","37,360","52,060","71,990","108,440",,
22,LA,Louisiana,31-0000,Healthcare Support Occupations,major,"54,790",2.5,28.506,0.99,11.90,"24,760",1.0,8.10,9.02,10.80,13.54,17.38,"16,850","18,750","22,470","28,170","36,150",,
22,LA,Louisiana,33-0000,Protective Service Occupations,major,"55,630",2.5,28.943,1.20,17.34,"36,060",1.4,8.92,11.35,15.72,21.65,27.50,"18,550","23,620","32,700","45,040","57,190",,
22,LA,Louisiana,35-0000,Food Preparation and Serving Related Occupations,major,"190,700",0.9,99.211,1.07,9.69,"20,160",0.5,7.78,8.22,8.95,10.26,13.23,"16,180","17,100","18,620","21,330","27,510",,
22,LA,Louisiana,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"58,330",2.0,30.346,0.96,10.95,"22,780",0.8,7.92,8.58,9.79,12.15,15.58,"16,480","17,840","20,360","25,270","32,400",,
22,LA,Louisiana,39-0000,Personal Care and Service Occupations,major,"72,290",2.0,37.609,1.17,10.22,"21,260",0.7,7.81,8.30,9.12,11.02,14.55,"16,250","17,270","18,960","22,920","30,270",,
22,LA,Louisiana,41-0000,Sales and Related Occupations,major,"214,300",1.2,111.490,1.08,15.46,"32,170",1.0,8.05,8.83,11.09,17.24,27.59,"16,740","18,370","23,060","35,850","57,380",,
22,LA,Louisiana,43-0000,Office and Administrative Support Occupations,major,"275,660",0.9,143.412,0.91,15.48,"32,200",0.4,8.87,10.79,14.03,18.48,24.38,"18,450","22,440","29,180","38,450","50,700",,
22,LA,Louisiana,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,940",5.7,2.049,0.62,18.56,"38,610",3.7,9.78,11.92,16.58,22.40,28.64,"20,350","24,790","34,480","46,580","59,570",,
22,LA,Louisiana,47-0000,Construction and Extraction Occupations,major,"116,700",2.1,60.714,1.53,21.23,"44,160",1.0,11.56,14.77,19.51,26.24,33.20,"24,050","30,720","40,580","54,590","69,050",,
22,LA,Louisiana,49-0000,"Installation, Maintenance, and Repair Occupations",major,"98,120",1.8,51.048,1.31,20.76,"43,170",0.6,10.50,13.87,18.74,26.08,34.12,"21,830","28,860","38,970","54,250","70,980",,
22,LA,Louisiana,51-0000,Production Occupations,major,"118,200",1.9,61.495,0.95,21.33,"44,360",0.9,10.00,13.40,18.86,26.97,36.18,"20,800","27,870","39,220","56,090","75,250",,
22,LA,Louisiana,53-0000,Transportation and Material Moving Occupations,major,"154,460",1.6,80.358,1.16,17.73,"36,880",1.6,8.54,10.34,14.70,21.12,30.47,"17,760","21,500","30,570","43,920","63,390",,
23,ME,Maine,11-0000,Management Occupations,major,"34,140",1.7,57.239,1.13,44.32,"92,190",0.9,20.44,28.28,38.71,52.75,74.59,"42,520","58,810","80,520","109,710","155,140",,
23,ME,Maine,13-0000,Business and Financial Operations Occupations,major,"23,860",2.5,40.011,0.77,30.17,"62,750",1.1,17.40,21.80,28.05,36.41,44.65,"36,180","45,340","58,340","75,740","92,880",,
23,ME,Maine,15-0000,Computer and Mathematical Occupations,major,"11,620",4.6,19.483,0.66,35.06,"72,920",1.8,19.47,24.98,32.89,42.97,54.21,"40,490","51,960","68,410","89,370","112,760",,
23,ME,Maine,17-0000,Architecture and Engineering Occupations,major,"9,620",2.6,16.127,0.91,35.36,"73,560",2.2,20.46,26.47,33.26,43.26,50.49,"42,560","55,060","69,190","89,980","105,030",,
23,ME,Maine,19-0000,"Life, Physical, and Social Science Occupations",major,"3,940",3.0,6.609,0.80,29.44,"61,230",2.2,16.38,20.76,26.48,34.52,45.74,"34,080","43,180","55,090","71,810","95,130",,
23,ME,Maine,21-0000,Community and Social Service Occupations,major,"10,900",3.3,18.271,1.27,21.62,"44,980",1.4,12.98,16.31,20.33,25.31,32.04,"26,990","33,930","42,290","52,650","66,640",,
23,ME,Maine,23-0000,Legal Occupations,major,"3,480",6.2,5.831,0.76,37.94,"78,910",5.2,16.76,21.65,28.63,44.41,68.16,"34,850","45,030","59,540","92,380","141,770",,
23,ME,Maine,25-0000,"Education, Training, and Library Occupations",major,"39,360",2.1,65.998,1.07,23.34,"48,540",1.9,11.88,15.79,21.49,28.74,36.07,"24,700","32,840","44,700","59,770","75,020",,
23,ME,Maine,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"8,000",6.3,13.406,0.99,18.92,"39,350",2.4,8.39,9.52,15.79,23.62,33.66,"17,450","19,800","32,850","49,140","70,010",,
23,ME,Maine,29-0000,Healthcare Practitioners and Technical Occupations,major,"40,640",2.6,68.147,1.15,38.54,"80,170",1.7,15.74,22.12,29.42,39.89,72.25,"32,730","46,020","61,190","82,970","150,270",,
23,ME,Maine,31-0000,Healthcare Support Occupations,major,"20,540",4.1,34.446,1.20,14.13,"29,400",1.0,10.03,11.33,13.45,16.21,19.08,"20,870","23,570","27,980","33,710","39,690",,
23,ME,Maine,33-0000,Protective Service Occupations,major,"12,010",3.7,20.135,0.83,18.94,"39,390",3.4,10.18,12.53,17.03,22.94,28.77,"21,170","26,070","35,430","47,700","59,840",,
23,ME,Maine,35-0000,Food Preparation and Serving Related Occupations,major,"54,920",1.6,92.091,1.00,11.27,"23,440",1.3,8.16,8.74,9.90,12.76,16.64,"16,970","18,170","20,590","26,550","34,610",,
23,ME,Maine,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"21,060",2.9,35.307,1.12,13.76,"28,630",1.3,8.85,10.32,12.79,16.42,19.79,"18,400","21,460","26,610","34,160","41,170",,
23,ME,Maine,39-0000,Personal Care and Service Occupations,major,"24,730",3.1,41.474,1.29,11.82,"24,580",1.0,8.46,9.44,10.92,13.04,16.45,"17,610","19,630","22,720","27,120","34,220",,
23,ME,Maine,41-0000,Sales and Related Occupations,major,"58,710",1.9,98.439,0.95,16.19,"33,670",1.1,8.49,9.51,12.15,18.63,29.24,"17,660","19,770","25,270","38,760","60,820",,
23,ME,Maine,43-0000,Office and Administrative Support Occupations,major,"92,240",1.5,154.662,0.99,16.74,"34,820",0.5,10.17,12.70,15.82,19.59,24.91,"21,140","26,410","32,900","40,750","51,810",,
23,ME,Maine,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,850",11.8,3.110,0.94,16.98,"35,320",3.8,10.82,13.48,16.39,19.80,24.51,"22,500","28,040","34,090","41,180","50,990",,
23,ME,Maine,47-0000,Construction and Extraction Occupations,major,"25,570",2.3,42.882,1.08,19.79,"41,160",1.2,12.71,15.33,18.73,23.75,28.71,"26,430","31,890","38,970","49,410","59,710",,
23,ME,Maine,49-0000,"Installation, Maintenance, and Repair Occupations",major,"25,870",2.4,43.380,1.12,21.37,"44,460",1.1,12.52,15.75,20.13,26.51,31.31,"26,040","32,760","41,860","55,140","65,130",,
23,ME,Maine,51-0000,Production Occupations,major,"36,650",2.6,61.457,0.95,18.17,"37,790",2.4,10.20,12.56,16.83,22.88,28.69,"21,220","26,130","35,000","47,580","59,670",,
23,ME,Maine,53-0000,Transportation and Material Moving Occupations,major,"36,680",2.8,61.498,0.89,16.16,"33,600",1.1,9.27,11.44,14.76,18.99,25.08,"19,270","23,800","30,690","39,490","52,160",,
24,MD,Maryland,11-0000,Management Occupations,major,"151,790",1.1,57.476,1.14,60.55,"125,940",0.6,27.61,39.53,55.15,73.81,99.37,"57,430","82,220","114,710","153,520","206,690",,
24,MD,Maryland,13-0000,Business and Financial Operations Occupations,major,"163,090",1.5,61.755,1.19,38.49,"80,050",1.4,19.55,26.27,35.73,47.26,59.00,"40,670","54,630","74,320","98,290","122,730",,
24,MD,Maryland,15-0000,Computer and Mathematical Occupations,major,"123,660",1.7,46.824,1.58,46.54,"96,800",1.1,22.89,32.03,45.22,58.40,72.90,"47,610","66,610","94,060","121,470","151,620",,
24,MD,Maryland,17-0000,Architecture and Engineering Occupations,major,"58,330",2.5,22.086,1.24,45.35,"94,330",1.7,24.19,31.44,42.92,57.59,72.54,"50,310","65,390","89,270","119,790","150,880",,
24,MD,Maryland,19-0000,"Life, Physical, and Social Science Occupations",major,"41,850",2.7,15.847,1.93,42.20,"87,780",4.5,19.85,26.73,38.79,53.88,68.06,"41,290","55,600","80,690","112,070","141,560",,
24,MD,Maryland,21-0000,Community and Social Service Occupations,major,"43,280",2.6,16.389,1.14,24.12,"50,170",2.5,12.15,16.37,22.53,29.48,38.49,"25,260","34,050","46,850","61,320","80,060",,
24,MD,Maryland,23-0000,Legal Occupations,major,"25,160",2.5,9.525,1.24,42.47,"88,330",2.5,17.49,22.29,31.62,53.40,77.06,"36,380","46,360","65,770","111,070","160,290",,
24,MD,Maryland,25-0000,"Education, Training, and Library Occupations",major,"169,360",2.3,64.130,1.04,30.50,"63,440",3.1,11.86,18.15,26.93,37.64,49.33,"24,660","37,750","56,020","78,300","102,600",,
24,MD,Maryland,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"30,420",2.7,11.520,0.85,28.59,"59,460",1.2,10.67,16.73,25.52,37.09,49.51,"22,200","34,800","53,090","77,150","102,970",,
